player-name,wk,role,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping,points
nitish-rana,0,bat,2018,58,3,5,1,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,3
shubman-gill,0,bat,2018,58,28,17,1,3,1,164.7,0,0,0,0,0,0,0,0,0,0,0,33
jofra-archer,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,2,8.25,12,2,2,1,0,0,58
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,2.0,0,33,0,16.5,1,4,2,1,0,0,8
rahul-tripathi,0,bat,2018,58,20,13,1,1,2,153.84,0,0,0,0,0,0,0,0,0,0,0,25
ajinkya-rahane,0,bat,2018,58,46,41,1,4,1,112.19,0,0,0,0,0,0,0,0,1,0,0,64
sanju-samson,1,bat,2018,58,50,38,1,4,2,131.57,0,0,0,0,0,0,0,0,0,0,0,66
krishnappa-gowtham,0,all,2018,58,9,7,0,1,0,128.57,3.0,0,15,2,5.0,10,2,0,1,0,0,68
shreyas-gopal,0,all,0,0,0,0,0,0,0,0,4.0,0,34,1,8.5,8,2,2,1,0,0,33
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,2,8.0,10,5,0,0,0,0,50
manish-pandey,0,bat,2018,57,8,16,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,8
shreevats-goswami,1,bat,2018,57,12,9,1,2,0,133.33,0,0,0,0,0,0,0,0,1,0,0,22
bhuvneshwar-kumar,0,bowl,2018,57,7,11,1,0,0,63.63,3.1,0,14,1,4.42,12,0,1,0,0,0,32
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,11,2,2.75,14,0,0,0,1,0,56
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,3.0,0,30,2,10.0,6,4,1,1,0,0,58
shikhar-dhawan,0,bat,2018,57,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,6
shakib-al-hasan,0,all,2018,57,12,10,1,2,0,120.0,2.0,0,20,0,10.0,1,1,1,0,0,0,14
kane-williamson,0,bat,2018,57,24,15,1,4,0,160.0,0,0,0,0,0,0,0,0,0,0,0,28
dwayne-bravo,0,all,2018,57,7,11,1,0,0,63.63,4.0,0,25,2,6.25,9,1,0,1,0,0,65
ms-dhoni,1,bat,2018,57,9,18,1,1,0,50.0,0,0,0,0,0,0,0,0,2,0,1,38
ambati-rayudu,0,bat,2018,57,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
shardul-thakur,0,bowl,2018,57,15,5,0,3,0,300.0,4.0,0,50,1,12.5,9,3,4,0,0,0,43
deepak-chahar,0,bowl,2018,57,10,6,1,0,1,166.66,4.0,0,31,1,7.75,12,5,0,0,0,0,37
lungi-ngidi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,20,1,5.0,10,2,0,1,0,0,33
faf-du-plessis,0,bat,2018,57,67,42,0,5,4,159.52,0,0,0,0,0,0,0,0,0,0,0,88
suresh-raina,0,bat,2018,57,22,13,1,4,0,169.23,0,0,0,0,0,0,0,0,0,0,0,26
harbhajan-singh,0,bowl,2018,57,2,9,1,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,2
ravindra-jadeja,0,all,2018,57,3,5,1,0,0,60.0,4.0,0,13,1,3.25,14,1,0,1,0,0,36
axar-patel,0,all,2018,56,14,12,1,0,1,116.66,4.0,0,28,0,7.0,7,1,1,0,0,0,16
karun-nair,0,bat,2018,56,54,26,1,3,5,207.69,0,0,0,0,0,0,0,0,0,0,0,75
chris-gayle,0,all,2018,56,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,6
ravichandran-ashwin,0,all,2018,56,0,1,1,0,0,0.0,4.0,0,36,2,9.0,5,1,2,0,0,0,48
david-miller,0,bat,2018,56,24,22,1,1,1,109.09,0,0,0,0,0,0,0,0,0,0,0,27
kl-rahul,0,bat,2018,56,7,11,1,1,0,63.63,0,0,0,0,0,0,0,0,1,0,0,16
andrew-tye,0,bowl,2018,56,0,2,1,0,0,0.0,4.0,0,47,0,11.75,6,4,2,0,0,0,0
dwayne-bravo,0,all,0,0,0,0,0,0,0,0,4.0,0,39,2,9.75,7,2,3,0,0,0,50
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,3.4,0,33,2,9.0,9,3,1,0,0,0,50
ambati-rayudu,0,bat,2018,56,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,1
ms-dhoni,1,bat,2018,56,16,7,0,1,1,228.57,0,0,0,0,0,0,0,0,3,0,0,47
lungi-ngidi,0,bowl,0,0,0,0,0,0,0,0,4.0,1,10,4,2.5,16,0,0,0,0,0,120
deepak-chahar,0,bowl,2018,56,39,20,1,1,3,195.0,4.0,0,30,1,7.5,12,3,1,1,0,0,83
sam-billings,1,bat,2018,56,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,6
faf-du-plessis,0,bat,2018,56,14,15,1,3,0,93.33,0,0,0,0,0,0,0,0,1,0,0,25
suresh-raina,0,bat,2018,56,61,48,0,4,2,127.08,0,0,0,0,0,0,0,0,2,0,0,93
harbhajan-singh,0,bowl,2018,56,19,22,1,2,1,86.36,1.0,0,13,0,13.0,1,1,1,0,0,0,23
ravindra-jadeja,0,all,0,0,0,0,0,0,0,0,3.0,0,23,1,7.66,5,0,2,0,0,0,25
shreyas-iyer,0,bat,2018,55,6,10,1,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,6
prithvi-shaw,0,bat,2018,55,12,8,1,2,0,150.0,0,0,0,0,0,0,0,0,0,0,0,14
trent-boult,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,1,8.25,9,2,1,3,2,0,65
glenn-maxwell,0,all,2018,55,22,18,1,4,0,122.22,2.0,0,19,0,9.5,6,1,2,1,0,0,34
amit-mishra,0,bowl,0,0,0,0,0,0,0,0,4.0,0,19,3,4.75,13,0,1,0,0,0,79
harshal-patel,0,bowl,0,0,0,0,0,0,0,0,2.3,0,28,3,11.2,6,2,2,0,0,0,79
rishabh-pant,1,bat,2018,55,64,44,1,4,4,145.45,0,0,0,0,0,0,0,0,0,0,0,84
vijay-shankar,0,all,2018,55,43,30,0,3,2,143.33,0,0,0,0,0,0,0,0,2,0,0,70
abhishek-sharma,0,all,2018,55,15,10,0,0,1,150.0,0,0,0,0,0,0,0,0,0,0,0,17
mayank-markande,0,bowl,2018,55,3,10,1,0,0,30.0,2.0,0,21,1,10.5,2,2,1,0,0,0,28
hardik-pandya,0,all,2018,55,27,17,1,2,1,158.82,4.0,0,36,0,9.0,8,3,2,0,1,0,37
suryakumar-yadav,0,bat,2018,55,12,4,1,1,1,300.0,0,0,0,0,0,0,0,0,0,0,0,15
jasprit-bumrah,0,bowl,2018,55,0,1,1,0,0,0.0,4.0,0,29,1,7.25,8,3,0,0,0,0,25
krunal-pandya,0,all,2018,55,4,3,1,1,0,133.33,2.0,0,11,1,5.5,5,1,0,0,0,0,30
mustafizur-rahman,0,bowl,2018,55,0,0,0,0,0,0.0,4.0,0,34,0,8.5,9,2,2,0,0,0,0
ishan-kishan,1,bat,2018,55,5,13,1,0,0,38.46,0,0,0,0,0,0,0,0,1,0,0,13
kieron-pollard,0,all,2018,55,7,7,1,0,0,100.0,0,0,0,0,0,0,0,0,1,0,0,15
ben-cutting,0,all,2018,55,37,20,1,2,3,185.0,4.0,0,36,0,9.0,5,2,2,0,0,0,49
rohit-sharma,0,bat,2018,55,13,11,1,1,0,118.18,0,0,0,0,0,0,0,0,0,0,0,14
siddarth-kaul,0,bowl,2018,54,0,0,0,0,0,0.0,4.0,0,26,2,6.5,13,3,1,0,0,0,50
manish-pandey,0,bat,2018,54,25,22,1,2,1,113.63,0,0,0,0,0,0,0,0,3,0,0,57
shreevats-goswami,1,bat,2018,54,35,26,1,4,1,134.61,0,0,0,0,0,0,0,0,1,0,0,53
bhuvneshwar-kumar,0,bowl,2018,54,0,1,1,0,0,0.0,4.0,0,33,0,8.25,9,3,1,1,0,0,8
rashid-khan,0,bowl,2018,54,0,1,1,0,0,0.0,4.0,0,31,0,7.75,4,1,1,0,0,0,0
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,2.0,0,30,0,15.0,4,3,2,0,0,0,0
shikhar-dhawan,0,bat,2018,54,50,39,1,5,1,128.2,0,0,0,0,0,0,0,0,0,0,0,65
shakib-al-hasan,0,all,2018,54,10,7,1,2,0,142.85,3.0,0,30,1,10.0,4,2,2,0,0,0,37
kane-williamson,0,bat,2018,54,36,17,1,1,3,211.76,0,0,0,0,0,0,0,0,0,0,0,47
robin-uthappa,0,bat,2018,54,45,34,1,3,2,132.35,0,0,0,0,0,0,0,0,1,0,0,64
shubman-gill,0,bat,2018,54,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,bowl,0,0,0,0,0,0,0,0,4.0,0,30,4,7.5,10,3,1,0,0,0,108
dinesh-karthik,1,bat,2018,54,26,22,0,1,1,118.18,0,0,0,0,0,0,0,0,2,0,2,69
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,35,1,8.75,4,3,1,0,0,0,25
sunil-narine,0,all,2018,54,29,10,1,4,2,290.0,4.0,0,23,1,5.75,10,0,1,1,0,0,70
piyush-chawla,0,all,0,0,0,0,0,0,0,0,2.0,0,19,0,9.5,2,2,0,0,0,0,0
chris-lynn,0,bat,2018,54,55,43,1,4,3,127.9,0,0,0,0,0,0,0,0,0,0,0,73
nitish-rana,0,bat,2018,54,7,5,1,1,0,140.0,1.0,0,5,0,5.0,4,1,0,0,0,0,8
andre-russell,0,all,2018,54,4,4,1,1,0,100.0,3.0,0,31,1,10.33,10,5,1,2,0,0,46
jofra-archer,0,bowl,2018,53,0,4,1,0,0,0.0,4.0,0,37,0,9.25,11,4,2,0,0,0,0
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,3.2,0,27,2,8.1,8,5,0,0,0,0,50
rahul-tripathi,0,bat,2018,53,80,58,0,5,3,137.93,0,0,0,0,0,0,0,0,0,0,0,99
ajinkya-rahane,0,bat,2018,53,33,31,1,3,0,106.45,0,0,0,0,0,0,0,0,1,0,0,48
sanju-samson,1,bat,2018,53,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
krishnappa-gowtham,0,all,2018,53,14,5,1,0,2,280.0,2.0,0,6,1,3.0,6,0,0,2,0,0,59
shreyas-gopal,0,all,0,0,0,0,0,0,0,0,4.0,0,16,4,4.0,10,0,0,1,0,0,116
yuzvendra-chahal,0,bowl,2018,53,0,4,0,0,0,0.0,4.0,0,26,0,6.5,10,3,0,0,0,0,0
sarfaraz-khan,0,bat,2018,53,7,8,1,1,0,87.5,0,0,0,0,0,0,0,0,0,0,0,8
mandeep-singh,0,all,2018,53,3,4,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,3
umesh-yadav,0,bowl,2018,53,0,1,1,0,0,0.0,4.0,1,25,3,6.25,12,4,0,0,0,0,91
virat-kohli,0,bat,2018,53,4,9,1,0,0,44.44,0,0,0,0,0,0,0,0,0,0,0,4
mohammed-siraj,0,bowl,2018,53,14,12,1,2,0,116.66,4.0,0,33,1,8.25,7,3,1,0,0,0,41
moeen-ali,0,all,2018,53,1,2,1,0,0,50.0,2.0,0,19,0,9.5,5,0,2,2,0,0,17
ab-de-villiers,1,bat,2018,53,53,35,1,7,0,151.42,0,0,0,0,0,0,0,0,0,0,0,68
shreyas-iyer,0,bat,2018,52,19,22,1,3,0,86.36,0,0,0,0,0,0,0,0,1,0,0,30
prithvi-shaw,0,bat,2018,52,17,17,1,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,20
trent-boult,0,bowl,0,0,0,0,0,0,0,0,4.0,0,20,2,5.0,12,0,1,1,0,0,58
avesh-khan,0,bowl,0,0,0,0,0,0,0,0,2.0,0,28,0,14.0,5,2,3,0,0,0,0
glenn-maxwell,0,all,2018,52,5,7,1,0,0,71.42,2.0,0,14,0,7.0,4,2,0,1,0,0,13
amit-mishra,0,bowl,0,0,0,0,0,0,0,0,4.0,0,20,2,5.0,12,1,1,0,0,0,50
harshal-patel,0,bowl,2018,52,36,16,0,1,4,225.0,4.0,0,23,1,5.75,10,1,1,0,0,0,74
rishabh-pant,1,bat,2018,52,38,26,1,3,2,146.15,0,0,0,0,0,0,0,0,0,0,0,49
vijay-shankar,0,all,2018,52,36,28,0,2,2,128.57,0,0,0,0,0,0,0,0,2,0,0,62
abhishek-sharma,0,all,2018,52,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,1,0,0,10
dwayne-bravo,0,all,2018,52,1,2,1,0,0,50.0,4.0,0,52,0,13.0,4,1,5,1,0,0,9
ms-dhoni,1,bat,2018,52,17,23,1,1,0,73.91,0,0,0,0,0,0,0,0,0,0,0,18
ambati-rayudu,0,bat,2018,52,50,29,1,4,4,172.41,0,0,0,0,0,0,0,0,0,0,0,70
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,1,6.75,10,2,1,1,0,0,33
deepak-chahar,0,bowl,2018,52,1,2,0,0,0,50.0,3.0,0,23,1,7.66,11,3,1,0,0,0,26
lungi-ngidi,0,bowl,0,0,0,0,0,0,0,0,3.0,0,14,2,4.66,10,1,0,0,0,0,50
sam-billings,1,bat,2018,52,1,5,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,1
suresh-raina,0,bat,2018,52,15,18,1,1,0,83.33,0,0,0,0,0,0,0,0,0,0,0,16
harbhajan-singh,0,bowl,0,0,0,0,0,0,0,0,2.0,0,24,0,12.0,4,2,2,1,0,0,8
ravindra-jadeja,0,all,2018,52,27,18,0,0,2,150.0,4.0,0,19,1,4.75,10,1,0,0,0,0,56
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,28,1,7.0,9,3,0,1,0,0,33
sarfaraz-khan,0,bat,2018,51,22,8,0,3,1,275.0,0,0,0,0,0,0,0,0,0,0,0,27
mandeep-singh,0,all,2018,51,4,6,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0,4
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,31,0,7.75,10,2,2,0,0,0,0
virat-kohli,0,bat,2018,51,12,11,1,2,0,109.09,0,0,0,0,0,0,0,0,0,0,0,14
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,4.0,0,43,1,10.75,9,2,4,0,0,0,25
moeen-ali,0,all,2018,51,65,34,1,2,6,191.17,2.0,0,21,1,10.5,2,2,1,0,0,0,112
ab-de-villiers,1,bat,2018,51,69,39,1,12,1,176.92,0,0,0,0,0,0,0,0,0,0,0,91
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,4.0,0,44,2,11.0,8,5,2,1,0,0,58
basil-thampi,0,bowl,0,0,0,0,0,0,0,0,4.0,0,70,0,17.5,2,5,6,0,0,0,0
deepak-hooda,0,all,2018,51,1,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,1
manish-pandey,0,bat,2018,51,62,38,0,7,2,163.15,0,0,0,0,0,0,0,0,0,0,0,81
shreevats-goswami,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,27,3,6.75,12,3,1,1,0,0,87
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,40,1,10.0,8,4,2,0,0,0,25
shikhar-dhawan,0,bat,2018,51,18,15,1,0,2,120.0,0,0,0,0,0,0,0,0,2,0,0,38
shakib-al-hasan,0,all,0,0,0,0,0,0,0,0,4.0,0,35,0,8.75,5,3,1,0,0,0,0
kane-williamson,0,bat,2018,51,81,42,1,7,5,192.85,0,0,0,0,0,0,0,0,0,0,0,106
mayank-markande,0,bowl,2018,50,7,5,0,1,0,140.0,3.0,0,34,0,11.33,0,1,2,0,0,0,8
hardik-pandya,0,all,2018,50,9,12,1,0,0,75.0,4.0,0,42,0,10.5,6,3,2,0,0,0,9
suryakumar-yadav,0,bat,2018,50,27,15,1,3,2,180.0,0,0,0,0,0,0,0,0,0,0,0,34
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,4.0,0,15,3,3.75,11,0,0,0,0,0,79
krunal-pandya,0,all,2018,50,32,23,1,1,2,139.13,4.0,0,36,0,9.0,4,5,0,0,0,0,41
ishan-kishan,1,bat,2018,50,20,12,1,1,2,166.66,0,0,0,0,0,0,0,0,1,0,0,33
kieron-pollard,0,all,2018,50,50,23,1,5,3,217.39,0,0,0,0,0,0,0,0,0,0,0,69
ben-cutting,0,all,2018,50,4,7,1,0,0,57.14,1.0,0,15,0,15.0,0,3,0,2,0,0,20
rohit-sharma,0,bat,2018,50,6,10,1,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,6
axar-patel,0,all,2018,50,10,8,0,0,1,125.0,3.0,0,24,0,8.0,2,0,1,1,0,0,20
chris-gayle,0,all,2018,50,18,11,1,2,1,163.63,0,0,0,0,0,0,0,0,0,0,0,22
ravichandran-ashwin,0,all,0,0,0,0,0,0,0,0,3.0,0,18,2,6.0,5,0,1,1,0,0,58
kl-rahul,0,bat,2018,50,94,60,1,10,3,156.66,0,0,0,0,0,0,0,0,1,0,0,126
marcus-stoinis,0,bat,2018,50,1,2,1,0,0,50.0,3.0,0,43,1,14.33,3,4,3,1,0,0,34
andrew-tye,0,bowl,0,0,0,0,0,0,0,0,4.0,0,16,4,4.0,15,1,0,0,0,0,108
jaydev-unadkat,0,bowl,2018,49,26,18,1,3,1,144.44,3.0,0,23,0,7.66,7,4,0,0,0,0,31
jofra-archer,0,bowl,2018,49,6,5,1,1,0,120.0,4.0,0,43,0,10.75,10,6,2,0,0,0,7
rahul-tripathi,0,bat,2018,49,27,15,1,4,1,180.0,0,0,0,0,0,0,0,0,1,0,0,41
ajinkya-rahane,0,bat,2018,49,11,12,1,1,0,91.66,0,0,0,0,0,0,0,0,0,0,0,12
sanju-samson,1,bat,2018,49,12,10,1,2,0,120.0,0,0,0,0,0,0,0,0,0,0,0,14
krishnappa-gowtham,0,all,2018,49,3,5,1,0,0,60.0,2.0,0,32,0,16.0,1,2,3,1,0,0,11
jos-buttler,1,bat,2018,49,39,22,1,5,2,177.27,0,0,0,0,0,0,0,0,0,0,0,52
ben-stokes,0,all,2018,49,11,13,1,0,0,84.61,4.0,1,15,3,3.75,14,1,0,0,0,0,102
robin-uthappa,0,bat,2018,49,4,6,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0,4
shubman-gill,0,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
prasidh-krishna,0,bowl,0,0,0,0,0,0,0,0,4.0,0,35,2,8.75,10,5,1,0,0,0,50
dinesh-karthik,1,bat,2018,49,41,31,0,5,1,132.25,0,0,0,0,0,0,0,0,3,0,0,80
kuldeep-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,20,4,5.0,8,1,0,1,0,0,116
sunil-narine,0,all,2018,49,21,7,1,2,2,300.0,4.0,0,29,1,7.25,12,5,0,0,0,0,52
shivam-mavi,0,all,0,0,0,0,0,0,0,0,4.0,0,44,1,11.0,10,5,3,0,0,0,25
chris-lynn,0,bat,2018,49,45,42,1,5,1,107.14,0,0,0,0,0,0,0,0,0,0,0,56
nitish-rana,0,bat,2018,49,21,17,1,2,1,123.52,0,0,0,0,0,0,0,0,0,0,0,25
andre-russell,0,all,2018,49,11,5,0,2,0,220.0,3.0,0,13,2,4.33,8,0,0,0,0,0,63
axar-patel,0,all,2018,48,9,13,0,0,0,69.23,0,0,0,0,0,0,0,0,0,0,0,9
karun-nair,0,bat,2018,48,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,1
chris-gayle,0,all,2018,48,18,14,1,4,0,128.57,0,0,0,0,0,0,0,0,0,0,0,22
ravichandran-ashwin,0,all,2018,48,0,1,1,0,0,0.0,1.0,0,9,0,9.0,0,1,0,0,0,0,-2
kl-rahul,0,bat,2018,48,21,15,1,0,3,140.0,0,0,0,0,0,0,0,0,0,0,0,27
marcus-stoinis,0,bat,2018,48,2,3,1,0,0,66.66,1.0,0,12,0,12.0,1,2,0,0,0,0,2
mayank-agarwal,0,bat,2018,48,2,6,1,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,2
andrew-tye,0,bowl,2018,48,0,3,1,0,0,0.0,4.0,0,33,0,8.25,9,4,1,0,0,0,0
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,2.0,0,6,1,3.0,6,0,0,0,0,0,25
sarfaraz-khan,0,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandeep-singh,0,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,4.0,0,23,3,5.75,15,1,2,0,0,0,79
virat-kohli,0,bat,2018,48,48,28,0,6,2,171.42,0,0,0,0,0,0,0,0,2,0,0,78
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,3.0,0,17,1,5.66,10,1,1,1,0,0,33
moeen-ali,0,all,0,0,0,0,0,0,0,0,2.1,0,13,1,6.0,5,0,1,0,2,0,37
ab-de-villiers,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
mayank-markande,0,bowl,0,0,0,0,0,0,0,0,3.0,0,32,0,10.66,2,3,1,0,0,0,0
suryakumar-yadav,0,bat,2018,47,38,31,1,7,0,122.58,0,0,0,0,0,0,0,0,1,0,0,57
jasprit-bumrah,0,bowl,0,0,0,0,0,0,0,0,3.0,0,34,1,11.33,6,4,1,0,0,0,25
krunal-pandya,0,all,2018,47,3,7,1,0,0,42.85,4.0,0,24,0,6.0,8,1,1,0,0,0,3
ishan-kishan,1,bat,2018,47,12,11,1,1,0,109.09,0,0,0,0,0,0,0,0,1,0,0,21
hardik-pandya,0,all,2018,47,36,21,1,3,2,171.42,4.0,0,52,2,13.0,7,4,4,0,1,0,103
ben-cutting,0,all,2018,47,10,7,0,0,1,142.85,0,0,0,0,0,0,0,0,0,0,0,12
rohit-sharma,0,bat,2018,47,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
jofra-archer,0,bowl,0,0,0,0,0,0,0,0,4.0,0,16,2,4.0,14,0,0,0,0,0,50
jaydev-unadkat,0,bowl,0,0,0,0,0,0,0,0,4.0,0,37,1,9.25,8,3,2,2,0,0,41
dhawal-kulkarni,0,bowl,0,0,0,0,0,0,0,0,4.0,0,43,1,10.75,8,7,1,0,0,0,25
ajinkya-rahane,0,bat,2018,47,37,36,1,4,0,102.77,0,0,0,0,0,0,0,0,0,0,0,45
sanju-samson,1,bat,2018,47,26,14,1,2,2,185.71,0,0,0,0,0,0,0,0,3,0,0,60
krishnappa-gowtham,0,all,0,0,0,0,0,0,0,0,2.0,0,23,0,11.5,5,3,1,1,0,0,8
jos-buttler,1,bat,2018,47,94,53,0,9,5,177.35,0,0,0,0,0,0,0,0,0,0,0,121
shreyas-gopal,0,all,0,0,0,0,0,0,0,0,2.0,0,21,0,10.5,2,0,2,0,0,0,0
ben-stokes,0,all,2018,47,0,0,0,0,0,0.0,4.0,0,26,2,6.5,11,2,1,0,0,0,50
siddarth-kaul,0,bowl,0,0,0,0,0,0,0,0,3.0,0,40,0,13.33,3,3,3,0,0,0,0
deepak-hooda,0,all,2018,46,21,11,0,1,1,190.9,0,0,0,0,0,0,0,0,0,0,0,24
manish-pandey,0,bat,2018,46,5,6,1,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,5
shreevats-goswami,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
bhuvneshwar-kumar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,38,0,9.5,8,2,3,0,0,0,0
rashid-khan,0,bowl,0,0,0,0,0,0,0,0,4.0,0,25,0,6.25,10,2,1,0,0,0,0
sandeep-sharma,0,bowl,0,0,0,0,0,0,0,0,4.0,0,36,1,9.0,8,2,2,0,0,0,25
shikhar-dhawan,0,bat,2018,46,79,49,1,10,3,161.22,0,0,0,0,0,0,0,0,0,0,0,103
shakib-al-hasan,0,all,2018,46,8,6,0,1,0,133.33,4.0,0,41,0,10.25,5,4,2,0,0,0,9
kane-williamson,0,bat,2018,46,51,39,1,5,2,130.76,0,0,0,0,0,0,0,0,1,1,0,82
dwayne-bravo,0,all,0,0,0,0,0,0,0,0,4.0,0,39,1,9.75,6,5,0,1,0,0,33
ms-dhoni,1,bat,2018,46,20,14,0,1,1,142.85,0,0,0,0,0,0,0,0,0,0,0,23
ambati-rayudu,0,bat,2018,46,100,62,0,7,7,161.29,0,0,0,0,0,0,0,0,0,0,0,137
shardul-thakur,0,bowl,0,0,0,0,0,0,0,0,4.0,0,32,2,8.0,10,3,1,0,0,0,50
deepak-chahar,0,bowl,0,0,0,0,0,0,0,0,4.0,0,16,1,4.0,14,1,0,0,0,0,25
sam-billings,1,bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suresh-raina,0,bat,2018,46,2,3,1,0,0,66.66,0,0,0,0,0,0,0,0,1,0,0,10
harbhajan-singh,0,bowl,0,0,0,0,0,0,0,0,2.0,0,26,0,13.0,0,1,2,1,0,0,8
ravindra-jadeja,0,all,0,0,0,0,0,0,0,0,2.0,0,24,0,12.0,2,1,2,0,0,0,0
shreyas-iyer,0,bat,2018,45,32,35,1,3,0,91.42,0,0,0,0,0,0,0,0,0,0,0,39
prithvi-shaw,0,bat,2018,45,2,4,1,0,0,50.0,0,0,0,0,0,0,0,0,2,0,0,18
trent-boult,0,bowl,0,0,0,0,0,0,0,0,4.0,0,40,2,10.0,5,2,3,0,0,0,50
amit-mishra,0,bowl,0,0,0,0,0,0,0,0,4.0,0,33,1,8.25,7,1,2,0,0,0,25
harshal-patel,0,bowl,0,0,0,0,0,0,0,0,4.0,0,51,1,12.75,8,6,2,0,0,0,25
rishabh-pant,1,bat,2018,45,61,34,1,5,4,179.41,0,0,0,0,0,0,0,0,1,0,0,90
vijay-shankar,0,all,2018,45,21,20,0,2,0,105.0,0,0,0,0,0,0,0,0,0,0,0,23
abhishek-sharma,0,all,2018,45,46,19,0,3,4,242.1,0,0,0,0,0,0,0,0,0,0,0,61
yuzvendra-chahal,0,bowl,0,0,0,0,0,0,0,0,4.0,0,28,2,7.0,9,2,1,0,0,0,50
sarfaraz-khan,0,bat,2018,45,11,8,1,2,0,137.5,0,0,0,0,0,0,0,0,0,0,0,13
mandeep-singh,0,all,2018,45,13,14,1,0,1,92.85,0,0,0,0,0,0,0,0,0,0,0,15
umesh-yadav,0,bowl,0,0,0,0,0,0,0,0,3.0,0,28,0,9.33,8,4,1,0,0,0,0
virat-kohli,0,bat,2018,45,70,40,1,7,3,175.0,0,0,0,0,0,0,0,0,1,0,0,99
mohammed-siraj,0,bowl,0,0,0,0,0,0,0,0,4.0,0,46,1,11.5,7,3,4,0,0,0,25
moeen-ali,0,all,2018,45,1,3,1,0,0,33.33,4.0,0,25,1,6.25,9,1,1,0,0,0,26
ab-de-villiers,1,bat,2018,45,72,37,0,4,6,194.59,0,0,0,0,0,0,0,0,0,0,0,96
robin-uthappa,0,bat,2018,44,24,17,1,2,1,141.17,0,0,0,0,0,0,0,0,0,0,0,28
shubman-gill,0,bat,2018,44,16,8,0,3,0,200.0,0,0,0,0,0,0,0,0,0,0,0,19
prasidh-krishna,0,bowl,0,0,0,0,0,0,0,0,4.0,0,31,2,7.75,10,3,1,1,0,0,58
