player-name,season,match,batting-runs,balls,out,4s,6s,sr,overs,maiden,bowling-runs,wickets,econ,0s,4s,6s,catches,run-out,stumping
josh-hazlewood,0,0,0,0,0,0,0,0,4.0,0,28,0,7.0,10,4,0,0,0,0
faf-du-plessis,2020,7,43,35,1,4,0,122.85,0,0,0,0,0,0,0,0,0,0,0
piyush-chawla,0,0,0,0,0,0,0,0,4.0,0,33,2,8.25,8,5,0,0,0,0
ruturaj-gaikwad,2020,7,5,10,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
sam-curran,2020,7,1,2,0,0,0,50.0,4.0,0,27,1,6.75,10,2,0,0,0,0
murali-vijay,2020,7,10,15,1,1,0,66.66,0,0,0,0,0,0,0,0,0,0,0
ravindra-jadeja,2020,7,12,9,1,1,0,133.33,4.0,0,44,0,11.0,4,4,2,0,0,0
sheldon-cottrell,0,0,0,0,0,0,0,0,3.0,0,17,2,5.66,12,1,1,0,0,0
ravi-bishnoi,0,0,0,0,0,0,0,0,4.0,0,32,3,8.0,12,3,1,2,0,0
nicholas-pooran,2020,6,17,18,1,1,0,94.44,0,0,0,0,0,0,0,0,0,0,0
sarfaraz-khan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
karun-nair,2020,6,15,8,0,2,0,187.5,0,0,0,0,0,0,0,0,0,0,0
glenn-maxwell,2020,6,5,6,1,0,0,83.33,2.0,0,10,1,5.0,5,1,0,0,0,0
mohammed-shami,0,0,0,0,0,0,0,0,3.0,0,14,1,4.66,10,2,0,0,0,0
murugan-ashwin,0,0,0,0,0,0,0,0,3.0,0,21,3,7.0,9,3,0,0,0,0
kl-rahul,2020,6,132,69,0,14,7,191.3,0,0,0,0,0,0,0,0,0,0,0
mayank-agarwal,2020,6,26,20,1,4,0,130.0,0,0,0,0,0,0,0,0,1,0,0
james-neesham,0,0,0,0,0,0,0,0,2.0,0,13,0,6.5,5,0,1,0,0,0
devdutt-padikkal,2020,6,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
shivam-dube,2020,6,12,12,1,0,1,100.0,3.0,0,33,2,11.0,3,2,2,0,0,0
yuzvendra-chahal,2020,6,1,3,1,0,0,33.33,4.0,0,25,1,6.25,8,2,0,0,0,0
umesh-yadav,2020,6,0,2,1,0,0,0.0,3.0,0,35,0,11.66,6,5,1,0,0,0
virat-kohli,2020,6,1,5,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0
dale-steyn,2020,6,1,2,0,0,0,50.0,4.0,0,57,0,14.25,5,5,4,0,0,0
ab-de-villiers,2020,6,28,18,1,4,1,155.55,0,0,0,0,0,0,0,0,1,0,0
aaron-finch,2020,6,20,21,1,3,0,95.23,0,0,0,0,0,0,0,0,1,0,0
navdeep-saini,2020,6,6,7,1,1,0,85.71,4.0,0,37,0,9.25,8,6,0,0,0,0
washington-sundar,2020,6,30,27,1,2,1,111.11,2.0,0,13,0,6.5,2,1,0,0,0,0
josh-philippe,2020,6,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
suryakumar-yadav,2020,5,47,28,1,6,1,167.85,0,0,0,0,0,0,0,0,0,0,0
rahul-chahar,0,0,0,0,0,0,0,0,4.0,0,26,2,6.5,11,2,1,3,0,0
trent-boult,0,0,0,0,0,0,0,0,4.0,1,30,2,7.5,13,6,0,0,0,0
kieron-pollard,2020,5,13,7,0,1,0,185.71,3.0,0,21,1,7.0,4,2,0,1,0,0
krunal-pandya,2020,5,1,3,0,0,0,33.33,1.0,0,10,0,10.0,2,2,0,0,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,4.0,0,32,2,8.0,14,0,4,0,0,0
quinton-de-kock,2020,5,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,2,0,0
saurabh-tiwary,2020,5,21,13,1,1,1,161.53,0,0,0,0,0,0,0,0,0,0,0
hardik-pandya,2020,5,18,13,1,2,1,138.46,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2020,5,80,54,1,3,6,148.14,0,0,0,0,0,0,0,0,0,0,0
james-pattinson,0,0,0,0,0,0,0,0,4.0,0,25,2,6.25,13,1,2,0,0,0
nikhil-naik,2020,5,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,1,0,0
pat-cummins,2020,5,33,12,1,1,4,275.0,3.0,0,49,0,16.33,3,3,4,2,0,0
dinesh-karthik,2020,5,30,23,1,5,0,130.43,0,0,0,0,0,0,0,0,0,0,0
andre-russell,2020,5,11,11,1,2,0,100.0,2.0,0,17,1,8.5,4,1,1,0,0,0
eoin-morgan,2020,5,16,20,1,1,1,80.0,0,0,0,0,0,0,0,0,0,1,0
kuldeep-yadav,2020,5,1,2,0,0,0,50.0,4.0,0,39,0,9.75,3,0,3,0,0,0
sunil-narine,2020,5,9,10,1,0,1,90.0,4.0,0,22,1,5.5,8,2,0,0,1,0
sandeep-warrier,0,0,0,0,0,0,0,0,3.0,0,34,0,11.33,8,5,1,0,0,0
shivam-mavi,2020,5,9,10,1,1,0,90.0,4.0,1,32,2,8.0,10,2,0,0,0,0
nitish-rana,2020,5,24,18,1,2,1,133.33,0,0,0,0,0,0,0,0,0,0,0
shubman-gill,2020,5,7,11,1,1,0,63.63,0,0,0,0,0,0,0,0,0,0,0
robin-uthappa,2020,4,5,9,1,0,0,55.55,0,0,0,0,0,0,0,0,0,0,0
jofra-archer,2020,4,27,8,0,0,4,337.5,4.0,0,26,1,6.5,13,1,2,0,0,0
jaydev-unadkat,0,0,0,0,0,0,0,0,4.0,0,44,0,11.0,3,2,3,0,0,0
tom-curran,2020,4,10,9,0,1,0,111.11,4.0,0,54,1,13.5,6,1,6,1,0,0
sanju-samson,2020,4,74,32,1,1,9,231.25,0,0,0,0,0,0,0,0,2,0,0
steven-smith,2020,4,69,47,1,4,4,146.8,0,0,0,0,0,0,0,0,0,0,0
yashasvi-jaiswal,2020,4,6,6,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0
riyan-parag,2020,4,6,4,1,1,0,150.0,0,0,0,0,0,0,0,0,0,0,0
david-miller,2020,4,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
shreyas-gopal,0,0,0,0,0,0,0,0,4.0,0,38,1,9.5,6,5,1,0,0,0
rahul-tewatia,2020,4,10,8,1,1,0,125.0,4.0,0,37,3,9.25,7,0,4,0,0,0
shane-watson,2020,4,33,21,1,1,4,157.14,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,2020,4,29,17,0,0,3,170.58,0,0,0,0,0,0,0,0,1,0,0
lungi-ngidi,0,0,0,0,0,0,0,0,4.0,0,56,1,14.0,7,2,5,0,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,31,1,7.75,8,3,1,2,0,0
kedar-jadhav,2020,4,22,16,1,3,0,137.5,0,0,0,0,0,0,0,0,1,1,0
faf-du-plessis,2020,4,72,37,1,1,7,194.59,0,0,0,0,0,0,0,0,1,0,0
piyush-chawla,0,0,0,0,0,0,0,0,4.0,0,55,1,13.75,4,1,6,0,0,0
ruturaj-gaikwad,2020,4,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
sam-curran,2020,4,17,6,1,1,2,283.33,4.0,0,33,3,8.25,9,3,1,0,0,0
murali-vijay,2020,4,21,21,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0
ravindra-jadeja,2020,4,1,2,0,0,0,50.0,4.0,0,40,0,10.0,6,0,4,0,0,0
devdutt-padikkal,2020,3,56,42,1,8,0,133.33,0,0,0,0,0,0,0,0,0,0,0
shivam-dube,2020,3,7,8,1,0,0,87.5,3.0,0,15,2,5.0,7,1,0,0,0,0
yuzvendra-chahal,0,0,0,0,0,0,0,0,4.0,0,18,3,4.5,11,1,0,0,0,0
umesh-yadav,0,0,0,0,0,0,0,0,4.0,0,48,0,12.0,8,6,2,0,2,0
virat-kohli,2020,3,14,13,1,0,0,107.69,0,0,0,0,0,0,0,0,2,0,0
dale-steyn,0,0,0,0,0,0,0,0,3.4,0,33,1,9.0,9,5,0,0,0,0
ab-de-villiers,2020,3,51,30,1,4,2,170.0,0,0,0,0,0,0,0,0,0,0,0
aaron-finch,2020,3,29,27,1,1,2,107.4,0,0,0,0,0,0,0,0,0,0,0
navdeep-saini,0,0,0,0,0,0,0,0,4.0,0,25,2,6.25,9,1,0,1,0,0
washington-sundar,0,0,0,0,0,0,0,0,1.0,0,7,0,7.0,4,0,1,0,0,0
josh-philippe,2020,3,1,2,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,1
mitchell-marsh,2020,3,0,1,1,0,0,0.0,0.4,0,6,0,9.0,1,1,0,0,0,0
manish-pandey,2020,3,34,33,1,3,1,103.03,0,0,0,0,0,0,0,0,0,1,0
david-warner,2020,3,6,6,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,2020,3,0,2,1,0,0,0.0,4.0,0,25,0,6.25,11,3,0,0,0,0
rashid-khan,2020,3,6,5,1,1,0,120.0,4.0,0,31,0,7.75,4,1,1,1,0,0
sandeep-sharma,2020,3,9,6,1,1,0,150.0,4.0,0,36,0,9.0,7,2,2,0,0,0
jonny-bairstow,2020,3,61,43,1,6,2,141.86,0,0,0,0,0,0,0,0,0,0,2
priyam-garg,2020,3,12,13,1,1,0,92.3,0,0,0,0,0,0,0,0,0,0,0
vijay-shankar,2020,3,0,1,1,0,0,0.0,1.2,0,14,1,10.5,4,0,1,0,0,0
t-natarajan,2020,3,3,4,0,0,0,75.0,4.0,0,34,1,8.5,6,5,0,0,0,0
abhishek-sharma,2020,3,7,4,1,1,0,175.0,2.0,0,16,1,8.0,2,1,0,0,0,0
shreyas-iyer,2020,2,39,32,1,0,3,121.87,0,0,0,0,0,0,0,0,1,0,0
prithvi-shaw,2020,2,5,9,1,1,0,55.55,0,0,0,0,0,0,0,0,2,0,0
kagiso-rabada,2020,2,0,0,0,0,0,0.0,4.0,0,28,2,7.0,10,3,0,1,0,0
anrich-nortje,2020,2,3,1,0,0,0,300.0,4.0,0,33,0,8.25,11,6,0,0,0,0
mohit-sharma,0,0,0,0,0,0,0,0,4.0,0,45,1,11.25,7,1,4,0,0,0
shikhar-dhawan,2020,2,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
ravichandran-ashwin,2020,2,4,6,1,0,0,66.66,1.0,0,2,2,2.0,4,0,0,0,0,0
shimron-hetmyer,2020,2,7,13,1,1,0,53.84,0,0,0,0,0,0,0,0,1,0,0
rishabh-pant,2020,2,31,29,1,4,0,106.89,0,0,0,0,0,0,0,0,1,0,0
axar-patel,2020,2,6,9,1,0,0,66.66,4.0,0,14,1,3.5,11,0,0,0,0,0
marcus-stoinis,2020,2,53,21,1,7,3,252.38,3.0,0,29,2,9.66,6,2,2,0,0,0
sheldon-cottrell,0,0,0,0,0,0,0,0,4.0,0,24,2,6.0,13,4,0,0,0,0
ravi-bishnoi,0,0,0,0,0,0,0,0,4.0,0,22,1,5.5,9,2,0,0,0,0
nicholas-pooran,2020,2,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
sarfaraz-khan,2020,2,12,12,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0
karun-nair,2020,2,1,3,1,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0
chris-jordan,2020,2,5,6,1,0,0,83.33,4.0,0,56,0,14.0,8,5,3,2,0,0
glenn-maxwell,2020,2,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0
mohammed-shami,2020,2,0,0,0,0,0,0.0,4.0,0,15,3,3.75,15,1,0,1,0,0
krishnappa-gowtham,2020,2,20,14,1,1,1,142.85,4.0,0,39,0,9.75,5,1,3,0,1,0
kl-rahul,2020,2,21,19,1,2,1,110.52,0,0,0,0,0,0,0,0,1,0,2
mayank-agarwal,2020,2,89,60,1,7,4,148.33,0,0,0,0,0,0,0,0,1,0,0
suryakumar-yadav,2020,1,17,16,1,2,0,106.25,0,0,0,0,0,0,0,0,0,0,0
rahul-chahar,2020,1,2,4,0,0,0,50.0,4.0,0,36,1,9.0,2,3,1,1,0,0
trent-boult,2020,1,0,1,1,0,0,0.0,3.2,0,23,1,6.9,12,5,0,0,0,0
kieron-pollard,2020,1,18,14,1,1,1,128.57,0,0,0,0,0,0,0,0,0,0,0
krunal-pandya,2020,1,3,3,1,0,0,100.0,4.0,0,37,1,9.25,2,1,2,0,0,0
jasprit-bumrah,2020,1,5,3,0,0,0,166.66,4.0,0,43,1,10.75,10,4,2,0,0,0
quinton-de-kock,2020,1,33,20,1,5,0,165.0,0,0,0,0,0,0,0,0,0,0,0
saurabh-tiwary,2020,1,42,31,1,3,1,135.48,0,0,0,0,0,0,0,0,0,0,0
hardik-pandya,2020,1,14,10,1,0,2,140.0,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2020,1,12,10,1,2,0,120.0,0,0,0,0,0,0,0,0,0,0,0
james-pattinson,2020,1,11,8,1,2,0,137.5,4.0,0,27,1,6.75,10,3,0,1,0,0
shane-watson,2020,1,4,5,1,1,0,80.0,0,0,0,0,0,0,0,0,1,0,0
ambati-rayudu,2020,1,71,48,1,6,3,147.91,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,2020,1,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
lungi-ngidi,0,0,0,0,0,0,0,0,4.0,0,38,3,9.5,8,6,0,0,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,32,2,8.0,7,3,0,0,0,0
kedar-jadhav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faf-du-plessis,2020,1,58,44,0,6,0,131.81,0,0,0,0,0,0,0,0,3,0,0
piyush-chawla,0,0,0,0,0,0,0,0,4.0,0,21,1,5.25,11,0,1,0,0,0
murali-vijay,2020,1,1,7,1,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0
sam-curran,2020,1,18,6,1,1,2,300.0,4.0,0,28,1,7.0,9,4,0,2,0,0
ravindra-jadeja,2020,1,10,5,1,2,0,200.0,4.0,0,42,2,10.5,5,2,3,0,0,0
hardik-pandya,2019,60,16,10,1,1,1,160.0,1.0,0,3,0,3.0,4,0,0,0,0,0
suryakumar-yadav,2019,60,15,17,1,1,0,88.23,0,0,0,0,0,0,0,0,0,0,0
rahul-chahar,2019,60,0,2,1,0,0,0.0,4.0,0,14,1,3.5,13,1,0,0,0,0
jasprit-bumrah,2019,60,0,0,0,0,0,0.0,4.0,0,14,2,3.5,13,0,0,0,0,0
krunal-pandya,2019,60,7,7,1,0,0,100.0,3.0,0,39,1,13.0,8,3,4,0,1,0
quinton-de-kock,2019,60,29,17,1,0,4,170.58,0,0,0,0,0,0,0,0,2,0,1
ishan-kishan,2019,60,23,26,1,3,0,88.46,0,0,0,0,0,0,0,0,0,1,0
mitchell-mcclenaghan,2019,60,0,2,1,0,0,0.0,4.0,0,24,0,6.0,12,2,0,0,0,0
kieron-pollard,2019,60,41,25,0,3,3,164.0,0,0,0,0,0,0,0,0,0,0,0
rohit-sharma,2019,60,15,14,1,1,1,107.14,0,0,0,0,0,0,0,0,0,0,0
lasith-malinga,0,0,0,0,0,0,0,0,4.0,0,49,1,12.25,7,5,2,0,0,0
dwayne-bravo,2019,60,15,15,1,0,1,100.0,3.0,0,24,0,8.0,7,4,0,0,1,0
shane-watson,2019,60,80,59,1,8,4,135.59,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,2019,60,2,8,1,0,0,25.0,0,0,0,0,0,0,0,0,2,0,0
ambati-rayudu,2019,60,1,4,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0
shardul-thakur,2019,60,2,2,1,0,0,100.0,4.0,0,37,2,9.25,10,0,4,1,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,1,26,3,6.5,17,1,3,0,0,0
faf-du-plessis,2019,60,26,13,1,3,1,200.0,0,0,0,0,0,0,0,0,1,1,0
imran-tahir,0,0,0,0,0,0,0,0,3.0,0,23,2,7.66,7,0,2,0,0,0
suresh-raina,2019,60,8,14,1,0,0,57.14,0,0,0,0,0,0,0,0,1,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,27,0,6.75,7,3,0,0,0,0
ravindra-jadeja,2019,60,5,5,0,0,0,100.0,2.0,0,12,0,6.0,3,1,0,0,0,0
shreyas-iyer,2019,59,13,18,1,1,0,72.22,0,0,0,0,0,0,0,0,0,0,0
prithvi-shaw,2019,59,5,6,1,1,0,83.33,0,0,0,0,0,0,0,0,0,0,0
keemo-paul,2019,59,3,7,1,0,0,42.85,3.0,0,49,0,16.33,5,5,3,2,0,0
trent-boult,2019,59,6,3,1,0,1,200.0,4.0,0,20,1,5.0,11,2,0,1,0,0
shikhar-dhawan,2019,59,18,14,1,3,0,128.57,0,0,0,0,0,0,0,0,0,0,0
colin-munro,2019,59,27,24,1,4,0,112.5,0,0,0,0,0,0,0,0,0,0,0
amit-mishra,2019,59,6,3,0,1,0,200.0,4.0,0,21,1,5.25,9,2,0,0,0,0
sherfane-rutherford,2019,59,10,12,1,0,1,83.33,0,0,0,0,0,0,0,0,0,0,0
ishant-sharma,2019,59,10,3,0,1,1,333.33,4.0,0,24,1,6.0,10,3,0,0,0,0
rishabh-pant,2019,59,38,25,1,2,1,152.0,0,0,0,0,0,0,0,0,0,0,0
axar-patel,2019,59,3,6,1,0,0,50.0,4.0,0,32,1,8.0,10,2,2,0,0,0
dwayne-bravo,2019,59,0,1,0,0,0,0.0,4.0,0,19,2,4.75,11,1,0,2,0,0
shane-watson,2019,59,50,32,1,3,4,156.25,0,0,0,0,0,0,0,0,1,0,0
ms-dhoni,2019,59,9,9,1,1,0,100.0,0,0,0,0,0,0,0,0,1,0,0
ambati-rayudu,2019,59,20,20,0,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0
shardul-thakur,0,0,0,0,0,0,0,0,1.0,0,13,0,13.0,2,3,0,0,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,28,2,7.0,10,3,0,0,0,0
faf-du-plessis,2019,59,50,39,1,7,1,128.2,0,0,0,0,0,0,0,0,0,0,0
imran-tahir,0,0,0,0,0,0,0,0,4.0,0,28,1,7.0,7,2,1,1,0,0
suresh-raina,2019,59,11,13,1,0,0,84.61,0,0,0,0,0,0,0,0,1,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,31,2,7.75,8,3,1,0,0,0
ravindra-jadeja,0,0,0,0,0,0,0,0,3.0,0,23,2,7.66,9,1,2,0,0,0
martin-guptill,2019,58,36,19,1,1,4,189.47,0,0,0,0,0,0,0,0,0,0,0
basil-thampi,2019,58,1,1,0,0,0,100.0,4.0,0,41,0,10.25,8,3,3,0,0,0
deepak-hooda,2019,58,4,4,1,0,0,100.0,1.0,0,13,1,13.0,0,0,1,0,0,0
manish-pandey,2019,58,30,36,1,3,0,83.33,0,0,0,0,0,0,0,0,0,0,0
bhuvneshwar-kumar,2019,58,0,0,0,0,0,0.0,4.0,0,42,2,10.5,12,4,3,0,0,0
rashid-khan,2019,58,0,1,1,0,0,0.0,4.0,1,15,2,3.75,16,2,0,0,0,0
wriddhiman-saha,2019,58,8,9,1,1,0,88.88,0,0,0,0,0,0,0,0,1,0,0
mohammad-nabi,2019,58,20,13,1,3,1,153.84,4.0,0,29,0,7.25,10,1,2,2,0,0
khaleel-ahmed,0,0,0,0,0,0,0,0,2.5,0,24,2,8.47,6,4,0,0,0,0
vijay-shankar,2019,58,25,11,1,2,2,227.27,0,0,0,0,0,0,0,0,1,0,0
kane-williamson,2019,58,28,27,1,2,0,103.7,0,0,0,0,0,0,0,0,0,0,0
shreyas-iyer,2019,58,8,10,1,1,0,80.0,0,0,0,0,0,0,0,0,1,0,0
prithvi-shaw,2019,58,56,38,1,6,2,147.36,0,0,0,0,0,0,0,0,0,0,0
keemo-paul,2019,58,5,4,0,1,0,125.0,4.0,0,32,3,8.0,10,2,1,1,0,0
trent-boult,2019,58,0,0,0,0,0,0.0,3.0,0,37,1,12.33,5,2,3,0,0,0
shikhar-dhawan,2019,58,17,16,1,3,0,106.25,0,0,0,0,0,0,0,0,0,0,0
colin-munro,2019,58,14,13,1,1,1,107.69,0,0,0,0,0,0,0,0,0,0,0
amit-mishra,2019,58,1,2,1,0,0,50.0,4.0,0,16,1,4.0,10,0,0,0,0,0
sherfane-rutherford,2019,58,9,12,1,0,1,75.0,1.0,0,11,0,11.0,1,1,0,1,0,0
ishant-sharma,0,0,0,0,0,0,0,0,4.0,0,34,2,8.5,10,5,1,0,0,0
rishabh-pant,2019,58,49,21,1,2,5,233.33,0,0,0,0,0,0,0,0,1,0,1
axar-patel,2019,58,0,3,1,0,0,0.0,4.0,0,30,0,7.5,10,2,2,2,0,0
dwayne-bravo,0,0,0,0,0,0,0,0,3.0,0,25,0,8.33,1,1,0,0,0,0
shane-watson,2019,57,10,13,1,2,0,76.92,0,0,0,0,0,0,0,0,0,0,0
ambati-rayudu,2019,57,42,37,0,3,1,113.51,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,2019,57,37,29,0,0,3,127.58,0,0,0,0,0,0,0,0,0,0,0
imran-tahir,0,0,0,0,0,0,0,0,4.0,0,33,2,8.25,8,4,0,1,0,0
deepak-chahar,0,0,0,0,0,0,0,0,3.3,0,30,1,8.57,10,6,0,0,0,0
faf-du-plessis,2019,57,6,11,1,1,0,54.54,0,0,0,0,0,0,0,0,1,0,0
murali-vijay,2019,57,26,26,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0
suresh-raina,2019,57,5,7,1,1,0,71.42,0,0,0,0,0,0,0,0,0,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,25,1,6.25,14,2,1,0,0,0
ravindra-jadeja,0,0,0,0,0,0,0,0,4.0,0,18,0,4.5,14,2,0,0,0,0
jayant-yadav,0,0,0,0,0,0,0,0,3.0,0,25,1,8.33,8,1,2,2,0,0
suryakumar-yadav,2019,57,71,54,0,10,0,131.48,0,0,0,0,0,0,0,0,0,0,0
rahul-chahar,0,0,0,0,0,0,0,0,4.0,0,14,2,3.5,13,1,0,0,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,4.0,0,31,0,7.75,6,3,0,0,1,0
krunal-pandya,2019,57,0,1,1,0,0,0.0,4.0,0,21,1,5.25,13,3,0,0,0,0
kieron-pollard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinton-de-kock,2019,57,8,12,1,2,0,66.66,0,0,0,0,0,0,0,0,0,0,0
ishan-kishan,2019,57,28,31,1,1,1,90.32,0,0,0,0,0,0,0,0,0,0,0
hardik-pandya,2019,57,13,11,0,1,0,118.18,2.0,0,13,0,6.5,3,1,0,0,0,0
rohit-sharma,2019,57,4,2,1,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0
lasith-malinga,0,0,0,0,0,0,0,0,3.0,0,26,0,8.66,7,1,2,0,0,0
robin-uthappa,2019,56,40,47,1,1,3,85.1,0,0,0,0,0,0,0,0,0,0,0
shubman-gill,2019,56,9,16,1,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0
prasidh-krishna,0,0,0,0,0,0,0,0,3.0,0,22,1,7.33,8,4,0,0,0,0
dinesh-karthik,2019,56,3,9,1,0,0,33.33,0,0,0,0,0,0,0,0,1,0,0
rinku-singh,2019,56,4,6,1,0,0,66.66,0,0,0,0,0,0,0,0,0,0,0
sunil-narine,2019,56,0,0,0,0,0,0.0,4.0,0,33,0,8.25,9,4,1,0,0,0
sandeep-warrier,0,0,0,0,0,0,0,0,4.0,0,25,0,6.25,10,1,1,0,0,0
chris-lynn,2019,56,41,29,1,2,4,141.37,0,0,0,0,0,0,0,0,0,0,0
harry-gurney,0,0,0,0,0,0,0,0,3.0,0,20,0,6.66,7,2,0,0,0,0
nitish-rana,2019,56,26,13,1,0,3,200.0,0,0,0,0,0,0,0,0,0,0,0
andre-russell,2019,56,0,1,1,0,0,0.0,2.1,0,34,0,15.69,3,3,3,0,0,0
suryakumar-yadav,2019,56,46,27,0,5,2,170.37,0,0,0,0,0,0,0,0,0,0,0
rahul-chahar,0,0,0,0,0,0,0,0,1.0,0,12,0,12.0,4,0,2,1,0,0
jasprit-bumrah,0,0,0,0,0,0,0,0,4.0,0,31,2,7.75,12,2,2,0,0,0
kieron-pollard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
krunal-pandya,0,0,0,0,0,0,0,0,4.0,0,14,0,3.5,11,0,0,0,0,0
quinton-de-kock,2019,56,30,23,1,1,3,130.43,0,0,0,0,0,0,0,0,2,0,0
ishan-kishan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mitchell-mcclenaghan,0,0,0,0,0,0,0,0,4.0,1,19,0,4.75,13,0,1,0,0,0
hardik-pandya,0,0,0,0,0,0,0,0,3.0,0,20,2,6.66,9,0,2,0,0,0
rohit-sharma,2019,56,55,48,0,8,0,114.58,0,0,0,0,0,0,0,0,1,0,0
lasith-malinga,0,0,0,0,0,0,0,0,4.0,0,35,3,8.75,11,1,3,0,0,0
dwayne-bravo,2019,55,1,1,0,0,0,100.0,4.0,0,27,0,6.75,8,1,0,0,0,0
shane-watson,2019,55,7,11,1,1,0,63.63,0,0,0,0,0,0,0,0,0,0,0
ambati-rayudu,2019,55,1,2,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0
ms-dhoni,2019,55,10,12,0,0,0,83.33,0,0,0,0,0,0,0,0,1,0,0
deepak-chahar,0,0,0,0,0,0,0,0,4.0,0,28,0,7.0,14,4,1,0,0,0
kedar-jadhav,2019,55,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
faf-du-plessis,2019,55,96,55,1,10,4,174.54,0,0,0,0,0,0,0,0,0,0,0
imran-tahir,0,0,0,0,0,0,0,0,4.0,0,36,0,9.0,9,2,3,1,0,0
suresh-raina,2019,55,53,38,1,5,2,139.47,0,0,0,0,0,0,0,0,0,0,0
harbhajan-singh,0,0,0,0,0,0,0,0,4.0,0,57,3,14.25,8,5,5,0,0,0
ravindra-jadeja,0,0,0,0,0,0,0,0,2.0,0,16,1,8.0,5,1,1,1,0,0
harpreet-brar,0,0,0,0,0,0,0,0,3.0,0,24,0,8.0,7,1,2,0,0,0
nicholas-pooran,2019,55,36,22,1,2,3,163.63,0,0,0,0,0,0,0,0,0,0,0
mandeep-singh,2019,55,11,9,0,0,0,122.22,0,0,0,0,0,0,0,0,1,0,0
mohammed-shami,0,0,0,0,0,0,0,0,3.0,0,17,2,5.66,8,2,0,1,0,0
chris-gayle,2019,55,28,28,1,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0
murugan-ashwin,0,0,0,0,0,0,0,0,3.0,0,33,0,11.0,3,4,1,0,0,0
ravichandran-ashwin,0,0,0,0,0,0,0,0,4.0,0,23,0,5.75,7,2,0,0,0,0
kl-rahul,2019,55,71,36,1,7,5,197.22,0,0,0,0,0,0,0,0,0,0,0
sam-curran,2019,55,6,7,0,1,0,85.71,4.0,0,35,3,8.75,8,2,2,0,0,0
mayank-agarwal,2019,55,7,6,1,1,0,116.66,0,0,0,0,0,0,0,0,0,0,0
andrew-tye,0,0,0,0,0,0,0,0,3.0,0,37,0,12.33,2,5,1,0,0,0
martin-guptill,2019,54,30,23,1,2,2,130.43,0,0,0,0,0,0,0,0,1,0,0
basil-thampi,0,0,0,0,0,0,0,0,4.0,0,29,0,7.25,5,3,0,0,0,0
manish-pandey,2019,54,9,12,1,1,0,75.0,0,0,0,0,0,0,0,0,2,0,0
bhuvneshwar-kumar,2019,54,7,5,0,1,0,140.0,4.0,0,24,2,6.0,12,2,1,0,0,0
