player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-5-runs-scored,ipl-last-5-average,ipl-last-5-strike-rate,ipl-last-5-4s,ipl-last-5-6s,ipl-last-5-wkts,ipl-last-5-ave,ipl-last-5-econ,ipl-last-5-sr,ipl-last-5-catches,ipl-last-5-run-outs,ipl-last-5-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,points
rahul-tripathi,1939.0,24.85,128.41,0.0,11.0,183.0,67.0,12.0,23.41,7.59,18.5,47.0,47.0,11.75,120.51282051282051,3.0,2.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,84.0,3.0,-1.0,150.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,7.0,7.0,175.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,13.0,13.0,108.33333333333333,1.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,42.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,23.0,23.0,143.75,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,51
sanju-samson,4309.0,27.62,130.49,3.0,25.0,336.0,186.0,1.0,4.0,8.0,3.0,104.0,147.0,36.75,161.53846153846155,11.0,8.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,222.0,48.0,48.0,192.0,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,68.0,54.0,-1.0,174.19354838709677,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,78.0,36.0,36.0,138.46153846153845,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,18.0,9.0,9.0,150.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,17
rahul-tewatia,1051.0,30.02,148.23,0.0,2.0,91.0,50.0,44.0,30.27,7.36,24.6,34.0,21.0,-1.0,150.0,1.0,1.0,2.0,60.0,6.315789473684211,57.0,4.0,0.0,116.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,2.0,0.0,16.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,2.0,-1.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,1.0,18.0,4.5,29.0,1.0,0.0,39.0,19.0,-1.0,172.72727272727272,1.0,1.0,1.0,30.0,7.5,47.0,1.0,0.0,55.0,120
riyan-parag,895.0,27.12,128.4,0.0,7.0,66.0,43.0,17.0,34.64,7.39,28.1,19.0,20.0,20.0,166.66666666666666,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,20.0,20.0,166.66666666666666,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2
shreyas-gopal,380.0,15.83,120.63,0.0,0.0,37.0,7.0,91.0,20.79,7.52,16.5,19.0,0.0,-1.0,-1.0,0.0,0.0,4.0,29.5,6.9411764705882355,25.5,0.0,0.0,114.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.0,3.75,12.75,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,14.0,3.5,23.0,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,44
jos-buttler,6753.0,31.55,145.06,1.0,46.0,585.0,289.0,0.0,0.0,0.0,0.0,183.0,125.0,62.5,130.20833333333334,9.0,5.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,176.0,22.0,-1.0,200.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,9.0,9.0,75.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,70.0,-1.0,145.83333333333334,7.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,107.0,24.0,24.0,96.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,27.0,57
jofra-archer,551.0,17.21,147.72,0.0,0.0,41.0,24.0,153.0,22.39,7.66,17.5,35.0,18.0,18.0,180.0,1.0,1.0,7.0,19.428571428571427,7.010309278350516,16.857142857142858,1.0,1.0,242.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,60.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.5,3.875,13.375,1.0,0.0,66.0,16.0,-1.0,228.57142857142858,1.0,1.0,2.0,10.5,2.625,9.125,0.0,0.0,81.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,5.0,30.0,0.0,1.0,35.0,2.0,2.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.29411764705882354,-1.0,0.0,0.0,0.0,37
robin-uthappa,6861.0,28.35,132.88,0.0,38.0,687.0,244.0,0.0,0.0,11.0,0.0,165.0,107.0,21.4,137.17948717948718,12.0,4.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,153.0,30.0,30.0,130.43478260869566,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,41.0,13.0,13.0,118.18181818181819,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,15.0,19.0,19.0,146.15384615384616,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,4.0,4.0,44.44444444444444,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,41.0,41.0,186.36363636363637,7.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,68.0,16
ben-stokes,2752.0,25.71,136.3,2.0,9.0,225.0,116.0,75.0,32.9,8.53,23.1,61.0,221.0,55.25,149.32432432432432,27.0,6.0,2.0,41.5,9.222222222222221,27.0,5.0,0.0,392.0,50.0,50.0,192.30769230769232,6.0,3.0,2.0,16.0,4.0,12.0,1.0,0.0,134.0,107.0,-1.0,178.33333333333334,14.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,165.0,30.0,30.0,93.75,2.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,40.0,19.0,19.0,172.72727272727272,3.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,28.0,15.0,15.0,78.94736842105263,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,25.0,28
kartik-tyagi,4.0,4.0,66.66,0.0,0.0,0.0,0.0,10.0,39.9,9.46,25.3,2.0,0.0,-1.0,-1.0,0.0,0.0,3.0,67.0,10.523560209424083,38.333333333333336,0.0,0.0,61.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,1.0,45.0,11.25,68.5,0.0,0.0,21.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3225806451612903,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,52
steven-smith,4542.0,30.48,126.02,1.0,21.0,402.0,104.0,54.0,19.55,7.68,15.2,118.0,144.0,48.0,127.43362831858407,16.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,184.0,31.0,-1.0,155.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,44.0,11.0,11.0,137.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,19.0,19.0,126.66666666666667,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,26.0,-1.0,76.47058823529412,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,57.0,57.0,158.33333333333334,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,77.0,13
james-neesham,2001.0,25.32,138.66,0.0,4.0,144.0,92.0,132.0,25.64,9.16,16.7,47.0,17.0,17.0,113.33333333333333,0.0,1.0,2.0,61.0,10.166666666666666,36.0,1.0,0.0,73.0,10.0,-1.0,125.0,0.0,1.0,1.0,17.0,8.5,53.0,0.0,0.0,37.0,7.0,7.0,100.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,9.0,0.0,-1.0,-1.0,0.0,0.0,1.0,40.0,10.0,60.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2
mayank-agarwal,3653.0,26.47,135.19,2.0,22.0,355.0,133.0,0.0,0.0,8.0,0.0,58.0,126.0,25.2,141.57303370786516,12.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,190.0,5.0,5.0,55.55555555555556,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,21.0,11.0,11.0,110.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,20.0,45.0,45.0,180.0,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,65.0,56.0,56.0,143.5897435897436,6.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,74.0,9.0,9.0,150.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,37
murugan-ashwin,117.0,8.35,82.97,0.0,0.0,4.0,3.0,76.0,25.48,7.37,20.7,25.0,4.0,4.0,100.0,0.0,0.0,4.0,39.5,8.31578947368421,28.5,4.0,0.0,154.0,0.0,-1.0,-1.0,0.0,0.0,1.0,43.0,10.75,67.5,0.0,0.0,23.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,6.75,43.5,1.0,0.0,43.0,4.0,4.0,100.0,0.0,0.0,1.0,27.0,6.75,43.5,1.0,0.0,47.0,0.0,-1.0,-1.0,0.0,0.0,1.0,33.0,8.25,50.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,2.0,0.0,16.0,6
deepak-hooda,1834.0,22.09,136.05,1.0,9.0,115.0,85.0,17.0,49.11,7.71,38.1,57.0,39.0,39.0,95.1219512195122,2.0,1.0,0.0,-1.0,9.0,-1.0,2.0,0.0,57.0,1.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,9.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,15.0,-1.0,68.18181818181819,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,23.0,-1.0,143.75,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,36.0,87
ravi-bishnoi,57.0,8.14,80.28,0.0,0.0,7.0,1.0,33.0,23.45,6.67,21.0,11.0,0.0,-1.0,-1.0,0.0,0.0,4.0,24.0,5.647058823529412,25.5,0.0,1.0,146.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,10.0,2.5,8.5,0.0,0.0,74.0,0.0,-1.0,-1.0,0.0,0.0,1.0,13.0,3.25,20.5,0.0,1.0,43.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,12.0,6.0,36.0,0.0,0.0,27.0,0
mohammed-shami,81.0,5.78,93.1,0.0,0.0,6.0,2.0,119.0,26.47,8.4,18.8,21.0,0.0,-1.0,-1.0,0.0,0.0,8.0,20.375,8.578947368421053,14.25,0.0,0.0,208.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,3.0,11.666666666666666,2.9166666666666665,7.0555555555555545,0.0,0.0,79.0,0.0,-1.0,-1.0,0.0,0.0,1.0,34.0,8.5,53.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.0,3.5,11.5,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.0,3.75,12.75,0.0,0.0,50.0,0
nicholas-pooran,3173.0,24.03,143.57,1.0,16.0,208.0,218.0,0.0,0.0,0.0,0.0,105.0,133.0,44.333333333333336,164.19753086419752,10.0,8.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,221.0,22.0,22.0,220.0,0.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,42.0,2.0,-1.0,66.66666666666667,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,32.0,-1.0,114.28571428571429,2.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,46.0,53.0,53.0,189.28571428571428,6.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,79.0,24.0,24.0,200.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,44.0,2
mandeep-singh,3566.0,28.75,128.31,0.0,18.0,364.0,93.0,16.0,21.06,6.67,18.9,66.0,89.0,22.25,114.1025641025641,9.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,66.0,-1.0,117.85714285714286,8.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,86.0,17.0,17.0,121.42857142857143,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,4.0,6.0,6.0,100.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,15
chris-gayle,13898.0,37.86,146.41,22.0,86.0,1073.0,1017.0,80.0,31.16,7.64,24.4,94.0,223.0,44.6,152.73972602739727,14.0,18.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,313.0,99.0,99.0,157.14285714285714,6.0,8.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,133.0,51.0,51.0,175.86206896551724,2.0,5.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,85.0,20.0,20.0,100.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,24.0,29.0,29.0,223.07692307692307,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,42.0,24.0,24.0,114.28571428571429,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,10
chris-jordan,1107.0,14.01,118.64,0.0,0.0,81.0,41.0,231.0,27.21,8.59,18.9,123.0,20.0,10.0,100.0,2.0,0.0,8.0,17.25,7.976878612716763,13.125,3.0,0.0,268.0,0.0,-1.0,-1.0,0.0,0.0,1.0,44.0,13.333333333333334,81.33333333333334,0.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,2.0,12.5,3.125,9.625,0.0,0.0,68.0,7.0,7.0,58.333333333333336,0.0,0.0,3.0,5.666666666666667,1.4166666666666667,3.3888888888888893,2.0,0.0,108.0,13.0,13.0,162.5,2.0,0.0,1.0,32.0,10.666666666666666,66.66666666666666,0.0,0.0,38.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,6.666666666666667,42.66666666666667,1.0,0.0,35.0,27
kl-rahul,5173.0,42.75,137.43,4.0,43.0,451.0,208.0,0.0,0.0,0.0,0.0,81.0,193.0,38.6,124.51612903225806,17.0,7.0,0.0,-1.0,-1.0,-1.0,5.0,0.0,282.0,46.0,46.0,112.1951219512195,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,57.0,28.0,28.0,112.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,48.0,27.0,27.0,100.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,47.0,15.0,15.0,136.36363636363637,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,28.0,77.0,77.0,150.98039215686273,7.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,102.0,42
shardul-thakur,179.0,9.42,115.48,0.0,0.0,12.0,6.0,129.0,25.99,8.62,18.0,32.0,12.0,12.0,57.142857142857146,0.0,0.0,4.0,37.25,9.197530864197532,24.5,1.0,0.0,128.0,11.0,11.0,55.0,0.0,0.0,0.0,-1.0,-0.45454545454545453,-1.0,0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,39.0,9.75,61.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,10.0,5.0,30.0,1.0,0.0,45.0,1.0,-1.0,100.0,0.0,0.0,2.0,20.0,5.0,15.0,0.0,0.0,51.0,27
narayan-jagadeesan,702.0,35.1,125.35,0.0,4.0,64.0,24.0,0.0,0.0,0.0,0.0,13.0,33.0,16.5,113.79310344827586,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,33.0,33.0,117.85714285714286,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
imran-tahir,269.0,10.34,108.9,0.0,0.0,18.0,10.0,386.0,19.83,6.95,17.1,68.0,13.0,-1.0,130.0,2.0,0.0,5.0,27.2,7.555555555555555,21.6,2.0,0.0,172.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,13.0,-1.0,130.0,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,15.0,0.0,-1.0,-1.0,0.0,0.0,2.0,11.5,3.8333333333333335,13.166666666666668,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,1.0,28.0,7.0,42.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,4.125,12.625,1.0,0.0,66.0,35
ravindra-jadeja,2717.0,24.7,128.22,0.0,2.0,197.0,98.0,170.0,30.78,7.62,24.2,101.0,106.0,106.0,176.66666666666666,7.0,7.0,1.0,101.0,10.306122448979592,62.0,1.0,0.0,188.0,31.0,-1.0,281.8181818181818,2.0,3.0,1.0,20.0,6.666666666666667,42.66666666666667,1.0,0.0,84.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,2.0,7.0,7.0,116.66666666666667,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,35.0,-1.0,116.66666666666667,4.0,0.0,0.0,-1.0,-0.7692307692307692,-1.0,0.0,0.0,43.0,33.0,-1.0,253.84615384615384,0.0,4.0,0.0,-1.0,-0.6666666666666666,-1.0,0.0,0.0,51.0,37
deepak-chahar,265.0,11.52,125.0,0.0,1.0,12.0,19.0,120.0,22.84,7.45,18.3,19.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,6.947368421052632,19.0,1.0,0.0,208.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.5,3.875,13.375,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,2.25,7.25,0.0,0.0,76.0,0.0,-1.0,-1.0,0.0,0.0,2.0,9.0,2.25,7.25,1.0,0.0,76.0,0
ruturaj-gaikwad,1337.0,32.6,130.43,0.0,11.0,132.0,43.0,0.0,0.0,0.0,0.0,22.0,142.0,35.5,118.33333333333333,10.0,5.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,202.0,72.0,72.0,135.8490566037736,6.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,100.0,65.0,-1.0,127.45098039215686,4.0,3.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,5.0,5.0,50.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,4.0,86
lungi-ngidi,14.0,3.5,58.33,0.0,0.0,0.0,0.0,109.0,18.14,7.85,13.8,16.0,0.0,-1.0,-1.0,0.0,0.0,8.0,21.75,8.7,15.0,1.0,0.0,224.0,0.0,-1.0,-1.0,0.0,0.0,2.0,17.0,4.25,13.25,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,1.0,56.0,14.0,84.0,0.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.666666666666666,3.1666666666666665,6.5555555555555545,0.0,0.0,79.0,0.0,-1.0,-1.0,0.0,0.0,1.0,26.0,6.5,41.0,0.0,0.0,39.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,5.0,30.0,1.0,0.0,37.0,95
ms-dhoni,6858.0,38.74,134.89,0.0,27.0,471.0,303.0,0.0,0.0,12.5,0.0,274.0,67.0,16.75,90.54054054054055,7.0,1.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,92.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,19.0,-1.0,90.47619047619048,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,22.0,16.0,16.0,100.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,20.0,28.0,28.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,46.0,3.0,3.0,60.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.0,8
faf-du-plessis,6250.0,30.78,128.91,1.0,41.0,551.0,191.0,50.0,18.34,6.96,15.8,130.0,94.0,18.8,122.07792207792208,9.0,4.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,155.0,25.0,25.0,192.30769230769232,2.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,53.0,1.0,1.0,14.285714285714286,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,10.0,10.0,111.11111111111111,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,11.0,58.0,58.0,123.40425531914893,6.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,62
