player-name,all-time-runs-scored,all-time-average,all-time-strike-rate,all-time-100s,all-time-50s,all-time-4s,all-time-6s,all-time-wkts,all-time-ave,all-time-econ,all-time-sr,all-time-catches,ipl-last-n-runs-scored,ipl-last-n-average,ipl-last-n-strike-rate,ipl-last-n-4s,ipl-last-n-6s,ipl-last-n-wkts,ipl-last-n-ave,ipl-last-n-econ,ipl-last-n-sr,ipl-last-n-catches,ipl-last-n-run-outs,ipl-last-n-points,ipl-1-runs-scored,ipl-1-average,ipl-1-strike-rate,ipl-1-4s,ipl-1-6s,ipl-1-wkts,ipl-1-ave,ipl-1-econ,ipl-1-sr,ipl-1-catches,ipl-1-run-outs,ipl-1-points,ipl-2-runs-scored,ipl-2-average,ipl-2-strike-rate,ipl-2-4s,ipl-2-6s,ipl-2-wkts,ipl-2-ave,ipl-2-econ,ipl-2-sr,ipl-2-catches,ipl-2-run-outs,ipl-2-points,ipl-3-runs-scored,ipl-3-average,ipl-3-strike-rate,ipl-3-4s,ipl-3-6s,ipl-3-wkts,ipl-3-ave,ipl-3-econ,ipl-3-sr,ipl-3-catches,ipl-3-run-outs,ipl-3-points,ipl-4-runs-scored,ipl-4-average,ipl-4-strike-rate,ipl-4-4s,ipl-4-6s,ipl-4-wkts,ipl-4-ave,ipl-4-econ,ipl-4-sr,ipl-4-catches,ipl-4-run-outs,ipl-4-points,ipl-5-runs-scored,ipl-5-average,ipl-5-strike-rate,ipl-5-4s,ipl-5-6s,ipl-5-wkts,ipl-5-ave,ipl-5-econ,ipl-5-sr,ipl-5-catches,ipl-5-run-outs,ipl-5-points,ipl-6-runs-scored,ipl-6-average,ipl-6-strike-rate,ipl-6-4s,ipl-6-6s,ipl-6-wkts,ipl-6-ave,ipl-6-econ,ipl-6-sr,ipl-6-catches,ipl-6-run-outs,ipl-6-points,ipl-7-runs-scored,ipl-7-average,ipl-7-strike-rate,ipl-7-4s,ipl-7-6s,ipl-7-wkts,ipl-7-ave,ipl-7-econ,ipl-7-sr,ipl-7-catches,ipl-7-run-outs,ipl-7-points,ipl-8-runs-scored,ipl-8-average,ipl-8-strike-rate,ipl-8-4s,ipl-8-6s,ipl-8-wkts,ipl-8-ave,ipl-8-econ,ipl-8-sr,ipl-8-catches,ipl-8-run-outs,ipl-8-points,ipl-9-runs-scored,ipl-9-average,ipl-9-strike-rate,ipl-9-4s,ipl-9-6s,ipl-9-wkts,ipl-9-ave,ipl-9-econ,ipl-9-sr,ipl-9-catches,ipl-9-run-outs,ipl-9-points,ipl-10-runs-scored,ipl-10-average,ipl-10-strike-rate,ipl-10-4s,ipl-10-6s,ipl-10-wkts,ipl-10-ave,ipl-10-econ,ipl-10-sr,ipl-10-catches,ipl-10-run-outs,ipl-10-points,Average Points,Average Batting-Runs,Average wicket per match,Average sr,Average bowl econ,Matches played,points
axar-patel,1702.0,21.82,130.82,0.0,2.0,115.0,72.0,133.0,28.41,6.85,24.8,60.0,61.0,15.25,115.09433962264151,3.0,4.0,7.0,38.142857142857146,7.416666666666667,30.857142857142858,3.0,1.0,329.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.0,4.0,12.0,0.0,0.0,66.0,0.0,-1.0,-1.0,0.0,0.0,1.0,33.0,8.25,50.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,2.0,13.0,3.25,10.25,0.0,0.0,68.0,9.0,9.0,100.0,1.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,16.0,0.0,-1.0,-1.0,0.0,0.0,1.0,33.0,8.25,50.5,1.0,1.0,45.0,42.0,42.0,127.27272727272727,2.0,3.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,54.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,9.0,9.0,9.0,128.57142857142858,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,19.0,0.0,-1.0,-1.0,0.0,0.0,1.0,27.0,6.75,43.5,0.0,0.0,27.0,38.054545454545455,9.709090909090909,0.7454545454545455,133.0597619047619,7.26,55,43
kagiso-rabada,249.0,9.57,102.04,0.0,0.0,21.0,8.0,155.0,21.03,7.81,16.1,37.0,24.0,24.0,126.3157894736842,3.0,0.0,12.0,27.083333333333332,8.783783783783784,18.5,6.0,2.0,411.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,38.0,9.5,59.0,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,1.0,6.0,0.0,-1.0,-1.0,0.0,0.0,1.0,25.0,8.333333333333334,51.33333333333334,1.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,1.0,43.0,10.75,67.5,1.0,0.0,31.0,9.0,-1.0,225.0,1.0,0.0,2.0,15.0,3.75,12.75,1.0,0.0,68.0,0.0,0.0,-1.0,0.0,0.0,1.0,32.0,10.666666666666666,66.66666666666666,0.0,1.0,43.0,0.0,-1.0,-1.0,0.0,0.0,4.0,7.25,1.8125,3.53125,1.0,0.0,124.0,15.0,-1.0,100.0,2.0,0.0,0.0,-1.0,-0.25,-1.0,1.0,0.0,23.0,0.0,-1.0,-1.0,0.0,0.0,2.0,15.0,3.75,12.75,0.0,0.0,50.0,55.34146341463415,3.0,1.6829268292682926,100.81,8.324878048780487,41,87
marcus-stoinis,3489.0,32.0,133.06,1.0,19.0,304.0,121.0,80.0,27.41,8.91,18.4,43.0,174.0,29.0,141.46341463414635,21.0,5.0,7.0,22.428571428571427,10.466666666666667,12.857142857142858,3.0,0.0,426.0,6.0,-1.0,200.0,1.0,0.0,1.0,7.0,7.0,42.0,0.0,0.0,32.0,22.0,22.0,129.41176470588235,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,2.0,-1.0,100.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,6.666666666666667,42.66666666666667,0.0,0.0,27.0,27.0,-1.0,207.69230769230768,3.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,14.0,14.0,155.55555555555554,3.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,11.5,71.0,0.0,0.0,19.0,38.0,38.0,140.74074074074073,5.0,1.0,3.0,8.666666666666666,2.888888888888889,6.962962962962963,1.0,0.0,146.0,65.0,65.0,141.30434782608697,6.0,3.0,1.0,5.0,5.0,30.0,0.0,0.0,112.0,34.12765957446808,15.957446808510639,0.46808510638297873,118.77581395348837,7.885531914893617,47,0
steven-smith,4542.0,30.48,126.02,1.0,21.0,402.0,104.0,54.0,19.55,7.68,15.2,118.0,171.0,28.5,112.5,19.0,2.0,0.0,-1.0,-1.0,-1.0,7.0,0.0,268.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,4.0,4.0,80.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,21.0,34.0,-1.0,136.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,45.0,33.0,33.0,113.79310344827586,4.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,57.0,9.0,9.0,75.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,4.0,4.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,13.0,31.0,-1.0,155.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,44.0,11.0,11.0,137.5,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,14.0,19.0,19.0,126.66666666666667,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,21.0,26.0,-1.0,76.47058823529412,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,35.723404255319146,25.659574468085108,0.0,112.46636363636361,0.0,47,33
mustafizur-rahman,116.0,6.44,78.37,0.0,0.0,7.0,8.0,170.0,20.8,7.33,17.0,26.0,1.0,1.0,14.285714285714286,0.0,0.0,7.0,49.42857142857143,9.105263157894736,33.142857142857146,0.0,2.0,202.0,0.0,-1.0,-1.0,0.0,0.0,1.0,37.0,11.212121212121213,68.12121212121212,0.0,0.0,31.0,0.0,-1.0,-1.0,0.0,0.0,1.0,22.0,5.5,35.0,0.0,0.0,29.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.30303030303030304,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,37.0,9.25,56.5,0.0,2.0,37.0,0.0,-1.0,-1.0,0.0,0.0,2.0,14.5,3.625,12.125,0.0,0.0,58.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,1.0,1.0,33.333333333333336,0.0,0.0,1.0,18.0,5.294117647058823,32.94117647058823,0.0,0.0,32.0,0.0,-1.0,-1.0,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-6.0,28.933333333333334,0.06666666666666667,1.0,16.665,8.64,15,91
yashasvi-jaiswal,209.0,19.0,120.11,0.0,0.0,24.0,8.0,0.0,0.0,7.0,0.0,2.0,94.0,18.8,116.04938271604938,9.0,4.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,149.0,32.0,32.0,160.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,46.0,22.0,22.0,129.41176470588235,5.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,35.0,34.0,34.0,94.44444444444444,1.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,6.0,6.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,27.166666666666668,17.666666666666668,0.0,96.02500000000002,0.0,6,14
rahul-tewatia,1051.0,30.02,148.23,0.0,2.0,91.0,50.0,44.0,30.27,7.36,24.6,34.0,119.0,19.833333333333332,122.68041237113403,8.0,5.0,4.0,61.75,7.967741935483871,46.5,4.0,0.0,277.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,5.0,5.0,62.5,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,5.0,40.0,40.0,173.91304347826087,4.0,2.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,48.0,20.0,20.0,133.33333333333334,0.0,2.0,1.0,21.0,7.0,42.0,0.0,0.0,49.0,19.0,19.0,111.76470588235294,2.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,29.0,2.0,2.0,50.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,4.0,31.0,31.0,114.81481481481481,2.0,1.0,3.0,8.333333333333334,2.0833333333333335,4.277777777777779,0.0,0.0,120.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,2.0,0.0,16.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,2.0,-1.0,66.66666666666667,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,36.45945945945946,11.783783783783784,0.6216216216216216,121.3425925925926,7.618648648648649,37,21
riyan-parag,895.0,27.12,128.4,0.0,7.0,66.0,43.0,17.0,34.64,7.39,28.1,19.0,83.0,13.833333333333334,127.6923076923077,8.0,4.0,1.0,53.0,10.6,30.0,6.0,1.0,200.0,8.0,-1.0,114.28571428571429,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,16.0,25.0,25.0,156.25,4.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,33.0,3.0,3.0,42.857142857142854,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,31.0,2.0,2.0,40.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,1.0,14.0,25.0,25.0,227.27272727272728,1.0,3.0,1.0,7.0,7.0,42.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,20.0,20.0,166.66666666666666,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,28.0,23.23076923076923,12.461538461538462,0.11538461538461539,107.96894736842104,5.224230769230769,26,17
anuj-rawat,334.0,30.36,118.02,0.0,1.0,21.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1,28
chetan-sakariya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.42,7.44,14.8,9.0,0.0,0.0,0.0,0.0,0.0,7.0,26.285714285714285,8.0,19.714285714285715,3.0,0.0,209.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,1.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,7.75,49.5,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.0,3.0,6.0,0.0,0.0,79.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,3.0,10.333333333333334,2.5833333333333335,5.9444444444444455,1.0,0.0,87.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,29.857142857142858,0.0,1.0,0.0,8.142857142857142,7,0
jos-buttler,6753.0,31.55,145.06,1.0,46.0,585.0,289.0,0.0,0.0,0.0,0.0,183.0,196.0,24.5,133.33333333333334,21.0,8.0,0.0,-1.0,-1.0,-1.0,4.0,1.0,307.0,41.0,41.0,128.125,3.0,3.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,62.0,5.0,5.0,71.42857142857143,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,18.0,8.0,8.0,100.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,49.0,49.0,140.0,5.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,72.0,2.0,2.0,28.571428571428573,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,10.0,25.0,25.0,192.30769230769232,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,36.0,35.0,35.0,159.0909090909091,4.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,57.0,22.0,-1.0,200.0,1.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,9.0,9.0,75.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9.0,50.627450980392155,33.588235294117645,0.0,139.286,0.0,51,173
sanju-samson,4309.0,27.62,130.49,3.0,25.0,336.0,186.0,1.0,4.0,8.0,3.0,104.0,368.0,46.0,151.440329218107,33.0,16.0,0.0,-1.0,-1.0,-1.0,9.0,0.0,581.0,42.0,42.0,155.55555555555554,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,55.0,42.0,-1.0,102.4390243902439,2.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,58.0,21.0,21.0,116.66666666666667,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,25.0,1.0,1.0,20.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,0.0,33.0,4.0,4.0,133.33333333333334,1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,25.0,119.0,119.0,188.88888888888889,12.0,7.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,175.0,1.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,17.0,48.0,48.0,192.0,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,68.0,54.0,-1.0,174.19354838709677,4.0,3.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,78.0,36.0,36.0,138.46153846153845,3.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,47.0,43.57377049180328,29.770491803278688,0.0,120.29783333333334,0.0,61,62
kartik-tyagi,4.0,4.0,66.66,0.0,0.0,0.0,0.0,10.0,39.9,9.46,25.3,2.0,4.0,4.0,66.66666666666667,0.0,0.0,9.0,40.77777777777778,9.63254593175853,25.444444444444443,2.0,0.0,231.0,2.0,2.0,66.66666666666667,0.0,0.0,2.0,18.0,4.5,14.5,0.0,0.0,52.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,1.0,45.0,11.25,68.5,0.0,0.0,21.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3225806451612903,-1.0,0.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,7.5,47.0,2.0,0.0,41.0,0.0,-1.0,-1.0,0.0,0.0,1.0,29.0,9.666666666666666,60.66666666666666,0.0,0.0,25.0,2.0,-1.0,66.66666666666667,0.0,0.0,1.0,35.0,8.75,55.5,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,1.0,36.0,9.0,54.0,0.0,0.0,25.0,23.272727272727273,0.36363636363636365,0.9090909090909091,66.66,9.538181818181819,11,25
chris-morris,1849.0,20.54,150.69,0.0,3.0,126.0,95.0,289.0,21.76,7.74,16.8,104.0,57.0,9.5,129.54545454545453,1.0,5.0,13.0,23.46153846153846,9.131736526946108,15.538461538461538,5.0,1.0,463.0,0.0,-1.0,-1.0,0.0,0.0,2.0,16.5,4.125,12.625,0.0,0.0,50.0,0.0,-1.0,-1.0,0.0,0.0,4.0,5.75,1.4375,2.59375,0.0,1.0,132.0,10.0,10.0,142.85714285714286,0.0,1.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,16.5,4.125,12.625,1.0,0.0,56.0,36.0,-1.0,200.0,0.0,4.0,1.0,27.0,9.0,54.0,0.0,0.0,79.0,2.0,-1.0,50.0,0.0,0.0,2.0,20.5,5.125,15.625,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,0.0,0.0,-2.0,3.0,3.0,75.0,0.0,0.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,11.0,4.0,4.0,200.0,1.0,0.0,1.0,36.0,9.0,54.0,2.0,0.0,46.0,2.0,2.0,40.0,0.0,0.0,1.0,36.0,10.588235294117647,65.88235294117646,0.0,0.0,27.0,56.54054054054054,8.432432432432432,1.4324324324324325,124.61,8.46945945945946,37,103
david-miller,7276.0,34.98,137.98,3.0,34.0,521.0,319.0,0.0,0.0,10.33,0.0,218.0,177.0,22.125,122.06896551724138,17.0,4.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,244.0,7.0,-1.0,175.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,24.0,-1.0,104.34782608695652,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,2.0,2.0,40.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,62.0,62.0,144.1860465116279,7.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,97.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,11.0,11.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,12.0,24.0,24.0,96.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,26.0,7.0,7.0,140.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8.0,40.0,40.0,148.14814814814815,2.0,2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,60.0,27.4,18.88,0.0,111.90260869565218,0.0,25,17
bhuvneshwar-kumar,306.0,9.27,95.32,0.0,0.0,23.0,6.0,196.0,25.63,7.18,21.4,41.0,10.0,5.0,90.9090909090909,1.0,0.0,10.0,30.1,8.11320754716981,22.3,0.0,0.0,271.0,0.0,-1.0,-1.0,0.0,0.0,1.0,16.0,5.333333333333333,33.33333333333333,0.0,0.0,29.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,-3.0,2.0,-1.0,100.0,0.0,0.0,1.0,30.0,7.5,47.0,0.0,0.0,27.0,0.0,-1.0,-1.0,0.0,0.0,1.0,45.0,11.25,68.5,0.0,0.0,21.0,0.0,-1.0,-1.0,0.0,0.0,1.0,20.0,6.451612903225806,40.516129032258064,0.0,0.0,35.0,0.0,-1.0,-1.0,0.0,0.0,2.0,12.5,3.125,9.625,0.0,0.0,52.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,2.0,21.0,5.25,16.25,0.0,0.0,48.0,7.0,-1.0,140.0,1.0,0.0,2.0,12.0,3.0,9.0,0.0,0.0,60.0,34.0,0.92,1.08,73.94928571428571,7.6676,50,16
rashid-khan,1095.0,11.77,145.41,0.0,1.0,73.0,75.0,360.0,17.36,6.28,16.5,79.0,28.0,7.0,155.55555555555554,2.0,2.0,12.0,21.0,6.3,20.0,2.0,1.0,440.0,0.0,-1.0,-1.0,0.0,0.0,3.0,12.0,3.0,6.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,7.75,49.5,0.0,0.0,33.0,0.0,-1.0,-1.0,0.0,0.0,1.0,17.0,4.25,26.5,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,0.0,4.0,17.0,17.0,188.88888888888889,1.0,1.0,2.0,9.0,2.25,7.25,1.0,0.0,84.0,0.0,-1.0,-1.0,0.0,0.0,2.0,12.0,3.0,9.0,0.0,0.0,60.0,11.0,11.0,157.14285714285714,1.0,1.0,1.0,26.0,6.5,41.0,0.0,0.0,49.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,1.0,16.0,0.0,-1.0,-1.0,0.0,0.0,1.0,32.0,8.0,48.0,0.0,0.0,25.0,0.0,-1.0,-1.0,0.0,0.0,1.0,24.0,6.0,36.0,0.0,0.0,27.0,46.55072463768116,2.260869565217391,1.2318840579710144,105.82185185185183,6.231884057971015,69,35
kedar-jadhav,2343.0,24.15,128.94,0.0,12.0,209.0,80.0,4.0,22.0,8.8,15.0,59.0,83.0,20.75,105.0632911392405,9.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,1.0,116.0,12.0,-1.0,300.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,23.0,9.0,9.0,100.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,10.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,8.0,4.0,-1.0,57.142857142857146,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,7.0,-1.0,58.333333333333336,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,3.0,30.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-3.0,26.0,26.0,123.80952380952381,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,29.0,22.0,22.0,137.5,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,41.0,20.525,13.875,0.0,111.21323529411767,0.0,40,21
